itemSku,unitCost,Shuwaikh Main,Rai Branch,Fahaheel Branch,Ardiya Warehouse
HW-104560,1.940,0,11,0,6
HW-104561,0.909,0,0,0,6
HW-104562,21.422,7,12,0,0
HW-104563,KWD 14.945,0,0,9,0
HW-104564,5.610,0,0,0,0
HW-104565,KD 15.960,0,0,0,0
HW-104566,24.837,0,7,9,1
HW-104567,KD 13.936,0,12,11,0
HW-104568,15.554,0,0,0,2
HW-104569,KWD 18.464,10,0,6,5
HW-104570,22.040,0,0,0,0
HW-104571,16.888,0,0,0,3
HW-104572,11.465,0,0,2,9
HW-104573,13.532,0,0,0,0
HW-104574,17.098,10,0,0,5
HW-104575,2.559,0,0,0,0
HW-104576,12.121,0,1,0,12
HW-104577,15.402,0,0,6,0
HW-104578,KD 24.314,8,10,7,1
HW-104579,4.570,0,8,10,12
HW-104580,KWD 9.429,0,12,2,2
HW-104581,0.246,11,12,0,0
HW-104582,16.890,0,0,12,0
HW-104583,11.356,12,0,3,2
HW-104584,4.775,0,0,0,7
HW-104585,4.780,8,7,8,5
HW-104586,KD 20.812,0,0,0,0
HW-104587,KD 17.054,10,0,5,0
HW-104588,24.061,6,3,0,1
HW-104589,13.530,5,1,3,12
HW-104590,6.666,0,0,1,0
HW-104591,19.969,0,0,9,3
HW-104592,12.845,0,12,0,0
HW-104593,24.884,6,6,0,7
HW-104594,3.745,5,0,0,7
HW-104595,1.955,0,0,6,0
HW-104596,23.328,0,8,0,0
HW-104597,1.639,12,12,0,0
HW-104598,20.231,11,5,0,0
HW-104599,12.949,11,3,10,0
HW-104600,12.833,0,9,2,0
HW-104601,131.256,0,0,0,6
HW-104602,KD 23.929,0,0,10,0
HW-104603,KD 9.588,0,1,4,0
HW-104604,8.750,7,3,4,12
HW-104605,7.163,0,3,0,9
HW-104606,KWD 22.351,0,9,10,5
HW-104607,21.111,0,0,0,0
HW-104608,9.981,0,0,0,0
HW-104609,13.961,0,0,0,12
HW-104610,0.443,2,5,0,2
HW-104611,10.244,0,0,0,9
HW-104612,KWD 23.323,0,0,0,0
HW-104613,KD 208.019,0,0,0,0
HW-104614,19.758,0,0,0,0
HW-104615,9.175,0,0,0,0
HW-104616,0.397,5,0,10,4
HW-104617,8.941,2,0,0,0
HW-104618,16.851,0,0,7,3
HW-104619,4.125,0,12,0,11
HW-104620,20.940,1,0,0,0
HW-104621,KD 17.474,12,0,1,0
HW-104622,3.965,0,12,5,7
HW-104623,KD 13.522,1,0,12,4
HW-104624,18.582,0,0,0,6
HW-104625,19.962,9,9,0,4
HW-104626,21.096,0,0,3,0
HW-104627,22.102,0,9,0,5
HW-104628,9.682,0,0,2,1
HW-104629,12.371,1,5,0,2
HW-104630,15.830,0,0,0,10
HW-104631,7.713,0,0,8,1
HW-104632,57.964,0,0,0,0
HW-104633,11.008,0,0,0,8
HW-104634,20.872,9,0,1,9
HW-104635,14.821,6,0,1,0
HW-104636,3.226,11,0,0,8
HW-104637,15.389,12,0,12,1
HW-104638,15.560,0,12,0,4
HW-104639,3.596,6,0,3,11
HW-104640,3.331,7,2,0,0
HW-104641,6.607,0,0,7,12
HW-104642,17.790,0,10,0,4
HW-104643,KWD 11.390,9,8,0,0
HW-104644,23.056,1,11,11,0
HW-104645,65.801,7,6,0,0
HW-104646,4.516,0,10,11,2
HW-104647,22.638,1,0,9,0
HW-104648,KWD 16.722,0,3,2,5
HW-104649,21.267,10,12,0,0
HW-104650,1.052,0,1,9,0
HW-104651,16.998,9,2,11,3
HW-104652,0.265,0,0,8,8
HW-104653,14.871,7,0,8,6
HW-104654,19.025,0,11,12,0
HW-104655,22.916,12,0,0,0
HW-104656,0.996,12,0,5,0
HW-104657,101.632,0,10,6,1
HW-104658,24.800,6,8,8,0
HW-104659,16.536,0,0,0,0
HW-104660,1.161,0,0,2,8
HW-104661,16.590,0,2,0,8
HW-104662,KD 18.255,0,9,0,0
HW-104663,3.268,4,11,6,5
HW-104664,10.265,12,0,12,2
HW-104665,KD 15.415,0,0,0,4
HW-104666,11.555,0,4,0,0
HW-104667,8.505,10,0,3,0
HW-104668,12.133,4,8,0,0
HW-104669,KWD 11.777,12,11,0,0
HW-104670,6.937,4,9,0,11
HW-104671,9.513,2,5,0,0
HW-104672,17.001,8,10,0,0
HW-104673,KWD 5.069,12,0,0,0
HW-104674,14.994,0,2,4,0
HW-104675,16.178,0,1,9,0
HW-104676,KWD 20.870,0,0,0,0
HW-104677,11.921,12,4,12,0
HW-104678,0.815,0,4,0,7
HW-104679,24.422,0,0,0,12
HW-104680,21.699,3,0,7,0
HW-104681,14.271,0,0,0,0
HW-104682,8.302,11,1,1,5
HW-104683,9.460,0,0,0,0
HW-104684,19.417,0,0,0,8
HW-104685,12.720,0,0,0,0
HW-104686,17.481,0,9,0,0
HW-104687,14.142,0,0,0,7
HW-104688,9.629,0,0,0,0
HW-104689,65.888,6,0,1,0
HW-104690,KWD 5.408,7,8,2,0
HW-104691,18.534,9,0,0,9
HW-104692,1.425,0,5,0,0
HW-104693,1.938,7,0,0,0
HW-104694,KWD 8.837,3,0,7,0
HW-104695,19.437,0,6,0,3
HW-104696,8.229,12,0,0,0
HW-104697,18.316,0,9,0,0
HW-104698,16.617,0,1,0,0
HW-104699,17.110,0,0,9,4
HW-104700,12.225,0,0,0,0
HW-104701,7.777,0,0,3,0
HW-104702,16.293,1,0,10,0
HW-104703,7.607,3,0,6,0
HW-104704,22.452,0,0,4,0
HW-104705,22.838,10,0,0,0
HW-104706,10.625,0,1,8,0
HW-104707,12.549,0,3,5,0
HW-104708,15.817,0,5,0,0
HW-104709,17.683,0,9,7,0
HW-104710,9.748,0,8,2,2
HW-104711,16.055,0,0,5,8
HW-104712,13.640,5,9,11,8
HW-104713,11.034,0,8,3,1
HW-104714,261.462,10,4,7,0
HW-104715,22.169,0,0,4,9
HW-104716,5.513,0,0,0,0
HW-104717,2.033,0,10,0,0
HW-104718,2.965,2,0,0,9
HW-104719,23.597,0,12,11,2
HW-104720,14.012,6,0,0,10
HW-104721,11.813,10,10,0,7
HW-104722,13.494,10,0,0,0
HW-104723,6.208,7,12,0,2
HW-104724,22.253,1,0,0,0
HW-104725,20.618,0,1,0,0
HW-104726,7.423,0,5,0,2
HW-104727,226.262,1,8,0,0
HW-104728,9.411,0,11,8,0
HW-104729,5.865,0,9,9,0
HW-104730,8.499,7,0,0,2
HW-104731,4.649,1,0,0,0
HW-104732,20.588,0,0,0,9
HW-104733,14.744,8,0,0,0
HW-104734,24.133,4,0,0,0
HW-104735,2.769,0,0,0,0
HW-104736,12.092,0,5,6,0
HW-104737,11.265,0,8,1,7
HW-104738,4.742,8,0,0,9
HW-104739,3.822,0,0,0,0
HW-104740,0.454,0,6,0,0
HW-104741,KWD 18.996,5,0,3,0
HW-104742,20.729,0,0,4,0
HW-104743,10.797,0,0,0,0
HW-104744,18.727,0,0,0,0
HW-104745,9.537,0,0,0,0
HW-104746,KD 24.889,0,0,0,0
HW-104747,3.832,11,0,0,0
HW-104748,4.539,3,0,6,0
HW-104749,5.860,0,0,0,4
HW-104750,0.995,2,0,0,7
HW-104751,5.689,0,7,5,8
HW-104752,22.607,0,7,6,7
HW-104753,14.017,0,3,0,0
HW-104754,KWD 21.387,10,4,0,1
HW-104755,4.053,8,0,0,0
HW-104756,5.536,0,2,0,0
HW-104757,9.975,0,0,0,0
HW-104758,KD 16.070,0,0,4,0
HW-104759,15.618,8,12,0,12
HW-104760,22.513,4,0,0,0
HW-104761,22.892,0,0,0,0
HW-104762,KD 6.349,7,4,0,0
HW-104763,4.683,0,9,0,4
HW-104764,9.691,0,3,3,8
HW-104765,12.774,0,2,7,0
HW-104766,14.618,4,5,1,9
HW-104767,19.018,10,0,0,0
HW-104768,16.092,0,0,0,0
HW-104769,KWD 20.204,11,0,0,0
HW-104770,21.788,5,7,7,9
HW-104771,14.036,0,3,0,9
HW-104772,10.221,2,4,12,0
HW-104773,20.077,0,0,0,0
HW-104774,2.231,6,0,0,0
HW-104775,24.447,0,9,9,0
HW-104776,21.226,0,0,7,4
HW-104777,1.417,0,0,0,0
HW-104778,24.589,11,0,2,7
HW-104779,0.174,0,11,2,6
HW-104780,12.103,0,0,0,0
HW-104781,11.303,0,0,6,0
HW-104782,12.099,3,0,5,0
HW-104783,9.524,0,0,0,7
HW-104784,7.211,0,0,0,6
HW-104785,1.884,0,7,3,0
HW-104786,12.194,0,0,0,1
HW-104787,16.958,2,0,0,0
HW-104788,15.674,4,7,12,11
HW-104789,5.660,10,2,5,0
HW-104790,24.228,3,0,3,0
HW-104791,5.204,3,0,0,6
HW-104792,1.832,12,0,0,11
HW-104793,16.674,0,0,2,0
HW-104794,5.774,2,0,0,0
HW-104795,1.808,4,8,7,0
HW-104796,KD 22.468,0,1,1,4
HW-104797,8.120,0,0,12,9
HW-104798,13.449,7,0,10,0
HW-104799,23.039,7,0,0,3
HW-104800,KWD 16.509,0,0,7,8
HW-104801,135.427,11,10,10,10
HW-104802,10.910,0,7,0,0
HW-104803,2.083,0,4,0,0
HW-104804,23.466,0,5,0,5
HW-104805,19.871,12,9,0,0
HW-104806,11.687,2,8,10,8
HW-104807,11.153,3,5,7,5
HW-104808,21.762,6,7,0,4
HW-104809,16.635,6,7,4,5
HW-104810,11.574,0,0,4,0
HW-104811,15.987,0,0,0,5
HW-104812,3.736,0,6,0,4
HW-104813,4.267,10,12,2,0
HW-104814,242.587,2,0,0,9
HW-104815,14.762,0,0,6,0
HW-104816,23.619,0,0,5,0
HW-104817,5.070,8,5,0,6
HW-104818,17.017,0,0,2,2
HW-104819,11.099,3,9,0,4
HW-104820,2.219,0,0,0,4
HW-104821,269.973,0,0,5,0
HW-104822,15.214,0,0,8,11
HW-104823,5.742,0,11,6,0
HW-104824,13.682,0,6,9,1
HW-104825,KD 24.969,0,4,7,0
HW-104826,17.569,0,0,0,3
HW-104827,4.268,4,9,0,3
HW-104828,10.623,0,3,12,0
HW-104829,24.621,0,5,0,1
HW-104830,13.270,1,5,0,6
HW-104831,9.617,4,4,11,3
HW-104832,KD 19.420,10,5,12,10
HW-104833,KD 21.178,0,0,9,4
HW-104834,177.065,0,0,0,0
HW-104835,5.473,0,0,5,0
HW-104836,2.309,0,0,0,9
HW-104837,8.963,0,0,0,3
HW-104838,20.303,0,0,0,11
HW-104839,KWD 19.010,0,0,0,3
HW-104840,24.437,0,0,0,0
HW-104841,21.289,0,0,9,10
HW-104842,23.978,4,0,0,0
HW-104843,KD 0.328,7,8,4,0
HW-104844,6.499,3,9,0,6
HW-104845,78.278,0,0,5,0
HW-104846,9.321,4,0,0,0
HW-104847,0.389,12,0,0,6
HW-104848,16.057,0,1,5,7
HW-104849,2.021,0,0,0,0
HW-104850,79.815,12,0,6,0
HW-104851,1.579,0,11,12,0
HW-104852,KWD 6.664,2,0,0,5
HW-104853,KWD 10.783,9,5,0,0
HW-104854,24.594,0,0,3,0
HW-104855,24.807,0,12,10,3
HW-104856,8.321,0,0,12,8
HW-104857,12.432,0,0,0,0
HW-104858,2.428,0,0,0,0
HW-104859,12.639,0,0,9,12
HW-104860,15.120,1,0,0,5
HW-104861,23.210,0,2,0,7
HW-104862,152.788,0,7,1,0
HW-104863,24.326,0,5,7,8
HW-104864,14.215,5,0,2,3
HW-104865,2.320,12,2,0,9
HW-104866,19.709,0,0,0,7
HW-104867,14.099,0,0,6,0
HW-104868,17.788,0,0,12,0
HW-104869,14.028,6,0,0,11
HW-104870,6.058,0,0,2,3
HW-104871,17.320,3,0,0,0
HW-104872,2.289,0,0,1,11
HW-104873,7.268,6,0,5,3
HW-104874,19.674,0,0,4,1
HW-104875,17.395,0,8,0,0
HW-104876,23.386,0,0,0,0
HW-104877,24.183,0,3,0,0
HW-104878,18.476,0,10,4,12
HW-104879,13.649,4,0,0,7
HW-104880,6.841,6,0,0,0
HW-104881,3.778,0,8,5,0
HW-104882,12.505,3,0,1,4
HW-104883,18.226,6,2,7,0
HW-104884,9.640,0,0,0,4
HW-104885,16.043,0,4,0,0
HW-104886,4.162,8,8,0,5
HW-104887,KD 18.284,0,3,0,0
HW-104888,22.915,0,0,7,8
HW-104889,17.449,0,4,0,5
HW-104890,KD 7.816,0,0,11,12
HW-104891,6.366,0,9,7,5
HW-104892,23.535,0,0,10,7
HW-104893,18.074,0,0,0,0
HW-104894,KD 7.959,10,0,9,9
HW-104895,5.467,0,0,0,0
HW-104896,17.719,0,0,12,1
HW-104897,21.943,0,0,10,0
HW-104898,16.223,0,0,8,0
HW-104899,22.087,11,0,10,1
HW-104900,19.125,0,0,9,0
HW-104901,14.914,5,0,0,0
HW-104902,KWD 5.779,4,5,0,10
HW-104903,15.221,7,0,9,0
HW-104904,4.314,0,11,0,0
HW-104905,5.544,8,0,0,0
HW-104906,7.325,0,0,6,0
HW-104907,1.593,0,0,0,9
HW-104908,17.123,9,0,0,9
HW-104909,13.408,11,5,0,0
HW-104910,20.498,0,0,0,0
HW-104911,4.601,2,0,1,12
HW-104912,16.517,0,0,0,1
HW-104913,22.882,6,0,0,0
HW-104914,22.086,5,8,0,4
HW-104915,5.524,8,0,3,0
HW-104916,21.042,12,0,3,2
HW-104917,KWD 22.504,0,0,6,0
HW-104918,10.814,0,12,0,1
HW-104919,20.059,0,0,0,0
HW-104920,24.956,6,4,12,9
HW-104921,13.363,0,8,0,2
HW-104922,7.316,0,6,0,0
HW-104923,1.805,9,1,11,0
HW-104924,6.860,0,0,0,0
HW-104925,9.430,0,0,12,6
HW-104926,6.559,0,3,3,0
HW-104927,16.304,1,0,12,0
HW-104928,KWD 18.819,11,0,0,0
HW-104929,15.411,4,10,0,0
HW-104930,12.151,11,0,3,6
HW-104931,14.786,0,3,10,9
HW-104932,9.924,0,9,0,0
HW-104933,1.496,0,0,12,10
HW-104934,7.098,0,0,0,2
HW-104935,KD 24.815,0,0,9,0
HW-104936,20.022,4,0,0,6
HW-104937,9.537,7,0,0,0
HW-104938,21.611,0,0,4,8
HW-104939,9.544,0,0,12,10
HW-104940,24.410,0,0,3,0
HW-104941,20.966,0,7,0,0
HW-104942,6.929,6,0,7,0
HW-104943,8.208,12,0,0,0
HW-104944,23.889,0,7,10,10
HW-104945,KWD 16.109,11,0,12,3
HW-104946,19.817,0,0,0,10
HW-104947,1.690,0,11,0,6
HW-104948,14.996,0,7,5,5
HW-104949,13.843,1,8,0,5
HW-104950,20.955,5,11,12,11
HW-104951,0.903,6,8,1,0
HW-104952,15.787,12,0,10,0
HW-104953,24.676,4,0,5,0
HW-104954,KWD 201.062,4,5,0,0
HW-104955,14.589,0,0,5,8
HW-104956,KWD 20.169,12,10,0,0
HW-104957,22.465,0,0,0,2
HW-104958,2.017,0,0,3,0
HW-104959,24.912,0,0,0,10
HW-104960,3.125,1,0,0,12
HW-104961,19.378,0,7,0,12
HW-104962,13.335,8,0,0,0
HW-104963,7.884,8,0,12,3
HW-104964,16.059,0,0,0,4
HW-104965,6.360,1,0,9,0
HW-104966,11.923,0,0,9,0
HW-104967,15.159,0,9,0,6
HW-104968,22.459,0,0,0,2
HW-104969,21.707,0,0,0,6
HW-104970,24.687,2,0,7,0
HW-104971,22.152,12,4,0,0
HW-104972,10.559,0,3,0,9
HW-104973,22.663,11,7,1,0
HW-104974,10.002,0,0,3,0
HW-104975,8.204,0,0,1,0
HW-104976,8.970,0,3,0,0
HW-104977,6.456,3,0,8,0
HW-104978,3.372,0,9,0,12
HW-104979,8.261,0,0,0,0
HW-104980,20.857,0,0,4,6
HW-104981,16.433,7,0,0,4
HW-104982,7.438,0,5,7,5
HW-104983,20.929,8,5,0,9
HW-104984,KWD 13.396,2,0,0,0
HW-104985,4.063,0,9,0,11
HW-104986,KWD 1.250,0,4,6,7
HW-104987,8.062,8,0,12,0
HW-104988,10.554,0,0,12,3
HW-104989,2.552,6,0,0,0
HW-104990,2.193,0,0,8,0
HW-104991,12.409,7,10,10,0
HW-104992,7.233,0,0,1,7
HW-104993,2.077,0,0,0,9
HW-104994,13.749,0,4,11,3
HW-104995,7.575,6,8,12,0
HW-104996,KD 10.459,7,0,8,0
HW-104997,KD 5.225,8,0,7,0
HW-104998,2.772,0,1,0,0
HW-104999,2.427,0,4,0,0
HW-105000,16.294,9,0,11,11
