Item Code,Description,Description (AR),Barcode,Category,UOM,Cost,Retail,Re-Order Qty,Notes,Mfr Part No,Brand
HW-102251,Al-Fanar Hacksaw 12mm,مناشير يدوية 12mm,6207390915136,Hand Saws,PCS,2.322,3.557,'5,Al-Fanar Hand Saws - AL--29479,AL--29479,Al-Fanar
HW-102252,Ridgid Enamel Paint 25kg,دهان زيتي 25kg,6223330261596,Enamel Paint,Pieces,8.057,10.964,5,Ridgid Enamel Paint - RID-26213,RID-26213,Ridgid
HW-102253,Tolsen Flexible Wire 24 Gauge,,6123074467626,Cables & Wires,PCS,24.928,31.871,50,Tolsen Cables & Wires - TOL-42364,TOL-42364,Tolsen
HW-102254,  Bosch Flood Light 1L,إنارة 1L,6304139679454,Lighting,PC,9.584,11.922,10,,BOS-31846,Bosch
HW-102255,Al-Fanar Vernier Caliper 10kg,فرجار قياس 10kg,6264457258588,Calipers,Nos,16.474,19.468,50,Al-Fanar Calipers - AL--67510,,Al-Fanar
HW-102256,Bosch Tool Kit Medium Pieces,طقم عدة Medium,6318039443056,Tool Sets,PCS,22.804,34.971,20,,,Bosch
HW-102257,Bosch Angle Grinder 20L,صنفرة زاوية 20L,6146969938310,Angle Grinders,PCS,12.778,KD 18.228,50,Bosch Angle Grinders - BOS-3699,BOS-3699,Bosch
HW-102258,Crown Welding Mask 1/4 inch,,6290426061627,Welding Accessories,PCS,4.818,7.248,10,,CRO-63082,Crown
HW-102259,Hilti Laser Level 1kg  ,ميزان ليزر 1kg,6303360117785,Laser Levels,PCS,2.747,KWD 3.372,5,,HIL-64310,Hilti
HW-102260,Skil Basin Tap 750W,حنفيات وخلاطات 750W,6456441979697,TAPS & MIXERS,PCS,56.813,84.305,5,,,Skil
HW-102261,  Tolsen Steel Chain 16 Gauge,,6555270193740,Chains,PCS,12.946,KD 18.439,20,,TOL-1344,Tolsen
HW-102262,DeWalt Cold Chisel 40mm,,6570509719387,Chisels,PCS,10.786,13.691,25,DeWalt Chisels - DEW-77971,DEW-77971,DeWalt
HW-102263,Stanley Welding Gloves 10kg,ملحقات لحام 10kg,6838432494894,Welding  Accessories,PCS,4.016,5.524,5,Stanley Welding Accessories - STA-73697,STA-73697,Stanley
HW-102264,Bosch Welding Electrode Large,أسياخ لحام Large,6223005015604,Welding Rods,pc,21.365,28.561,5,Bosch Welding Rods - BOS-18504,BOS-18504,Bosch
HW-102265,Ingco Hex Bolt 9L.,صواميل وبراغي 9L,6596526298308,Bolts & Nuts,PC,7.303,8.977,20,,ING-32944,Ingco
HW-102266,Sata Ready Mix Mortar 4L,أسمنت وملاط 4L,6988774379551,cement & mortar,PC,16.902,24.515,15,,SAT-93380,Sata
HW-102267, Truper Extension Cord 25kg ,وصلات كهرباء 25kg,6949101855915,Extension Cords,PCS,KD 2.080,2.740,50,Truper Extension Cords - TRU-52347,TRU-52347,Truper
HW-102268,Tolsen Circular Saw 18L,مناشير دائرية 18L,6348073787120,Circular Saws,PCS,5.213,7.179,25,,TOL-26852,Tolsen
HW-102269,Crown Door Hinge 22 Gauge,مفصلات أبواب 22 Gauge,6408302361507,  Door Hinges.,PCS,KD 21.707,28.457,10,Crown Door Hinges - CRO-84695,CRO-84695,Crown
HW-102270,Stanley Circular Saw 50kg,مناشير دائرية 50kg,6219107976367,Circular Saws,PCS,13.472,16.777,20,,STA-22038,Stanley
HW-102271,Black+Decker Ready Mix Mortar 2000W,,6695637167796,Cement & Mortar,PCS,14.002,18.311,20,Black+Decker Cement & Mortar - BLA-70870,BLA-70870,Black+Decker
HW-102272,Stanley Galvanized Metal Sheet 4L.,صفائح معدنية 4L,6124592846714,Metal Sheets,PCS,15.572,21.400,25,,,Stanley
HW-102273,DeWalt Basin Tap 1 inch,حنفيات وخلاطات 1 inch,6462648611872,Taps & Mixers,PCS,17.187,22.030,20,DeWalt Taps & Mixers - DEW-4615,DEW-4615,DeWalt
HW-102274,HILTI WOOD SCREW 1L,براغي خشب 1L,6400165395524,  Wood Screws,PCS,18.580,25.599,5,Hilti Wood Screws - HIL-90901,HIL-90901,Hilti
HW-102275,Ingco Spirit Level 40mm,ميزان مياه 40mm,6562275387360,Spirit Levels,PCS,6.488,9.220,25,Ingco Spirit Levels - ING-86086,,Ingco
HW-102276,ridgid pvc pipe 50kg,مواسير بي في سي 50kg,6442253138229,PVC Pipes,PCS,20.212,28.774,5,Ridgid PVC Pipes - RID-91023,RID-91023,Ridgid
HW-102277,Total Epoxy Adhesive XL,إيبوكسي XL,6247104292128,Epoxy,PCS,20.574,25.721,15,Total Epoxy - TOT-11303,,Total
HW-102278,Black+Decker Grinding Disc 2000W,أقراص جلخ 2000W,6568544387814,Grinding Discs,Nos,20.793,25.416,20,Black+Decker Grinding Discs - BLA-60646,,Black+Decker
HW-102279,YATO DIGGING SPADE SMALL,مجارف Small,6263846870782,Shovels & Spades,PCS,KWD 20.582,29.946,10,Yato Shovels & Spades - YAT-16537,YAT-16537,Yato
HW-102280,Yato Screwdriver Set Medium,مفكات Medium,6314436438675,Screwdrivers,Pieces,17.492,23.352,20,Yato Screwdrivers - YAT-15833,,Yato
HW-102281, Yato Pruning Shears 24 Gauge ,مقصات تقليم 24 Gauge,6751462743620,Pruning Shears,PCS,9.486,KWD 13.083,15,Yato Pruning Shears - YAT-90699,YAT-90699,Yato
HW-102282,Black+Decker Thermal Insulation Sheet 25kg,عزل 25kg,6754379379973,Insulation,PCS,16.620,23.764,15,Black+Decker Insulation - BLA-89393,,Black+Decker
HW-102283,hilti steel chain 3/4 inch.,سلاسل 3/4 inch,6910543219570,Chains,PCS,23.145,28.750,20,,HIL-59589,Hilti
HW-102284,Gulf Star Plastic Water Tank 1 inch,خزانات مياه 1 inch,6106802260909,Water Tanks,PCS,4.770,5.813,10,Gulf Star Water Tanks - GUL-35791,GUL-35791,Gulf Star
HW-102285,Karcher Combination Pliers 1500W,زرادية 1500W,6200705599964,Pliers,PCS,7.037,8.725,5,,KAR-11433,Karcher
HW-102286,Makita Laser Level 20mm,ميزان ليزر 20mm,6840424390795,Laser Levels,PCS,8.364,KD 10.257,50,Makita Laser Levels - MAK-45138,MAK-45138,Makita
HW-102287,Stanley Plastic Water Tank 25kg,خزانات مياه 25kg,6684820038760,Water Tanks,pcs,8.475,11.268,10,Stanley Water Tanks - STA-3479,STA-3479,Stanley
HW-102288,Bosch Machine Screw XL.,براغي آلات XL,6371522748194,Machine Screws,PCS,9.386,11.136,50,Bosch Machine Screws - BOS-12091,,Bosch
HW-102289,"Hitachi Wall Primer 50mm,",,6869072718424,Primers,PCS,8.865,12.888,5,Hitachi Primers - HIT-16155,,Hitachi
HW-102290,DeWalt MIG Welder 22 Gauge,ماكينات لحام 22 Gauge,6764399315994,Welding Machines,PCS,20.259,30.403,50,DeWalt Welding Machines - DEW-51295,DEW-51295,DeWalt
HW-102291,Makita MCB Circuit Breaker 22 Gauge,قواطع كهربائية 22 Gauge,6526179613258, Circuit Breakers ,PCS,1.329,2.033,5,,MAK-65290,Makita
HW-102292,TOTAL HACKSAW 650W,مناشير يدوية 650W,6844384418944,Hand Saws,PCS,2.459,KD 3.051,50,Total Hand Saws - TOT-30792,TOT-30792,Total
HW-102293,Metabo Cement Bag 24 Gauge,أسمنت وملاط 24 Gauge,6358974214201,Cement & Mortar,PCS,10.238,12.880,10,,MET-90259,Metabo
HW-102294,Metabo Wood Screw 1/2 inch,,6749032357824,Wood Screws,PCS,8.299,12.157,5,Metabo Wood Screws - MET-69673,MET-69673,Metabo
HW-102295, Sata Spring Washer 1200W ,حلقات 1200W,6117561088884,Washers,Nos,9.077,12.554,50,Sata Washers - SAT-77831,SAT-77831,Sata
HW-102296,Makita Tile Adhesive Bag 1500W,لاصق بلاط 1500W,6964929682366,Tiles Adhesive,PCS,14.591,21.247,15,,,Makita
HW-102297,Crown Spirit Level 12mm,ميزان مياه 12mm,6137239674856,Spirit Levels,PCS,9.687,12.886,20,Crown Spirit Levels - CRO-70315,CRO-70315,Crown
HW-102298, bosch hex nut 1/2 inch ,صواميل وبراغي 1/2 inch,6699962912577,Bolts & Nuts,PCS,8.093,11.768,50,Bosch Bolts & Nuts - BOS-50462,BOS-50462,Bosch
HW-102299,Truper Super Glue Large,لاصق سريع Large,6490474954418,Super Glue,PCS,4.689,5.670,50,,TRU-65035,Truper
HW-102300,Hitachi Garden Cart 3/8 inch,,6469548947387,Wheelbarrows & Carts,PCS,KD 18.487,28.560,20,Hitachi Wheelbarrows & Carts - HIT-58392,HIT-58392,Hitachi
HW-102301,KARCHER WELDING MASK 20L,ملحقات لحام 20L,6584731261477,Welding Accessories,PCS,76.627,118.667,5,Karcher Welding Accessories - KAR-76981,KAR-76981,Karcher
HW-102302,Crown Tile Adhesive Bag 3/8 inch,لاصق بلاط 3/8 inch,6605285069598,Tiles Adhesive,PCS,KWD 20.042,KWD 28.470,10,Crown Tiles Adhesive - CRO-86354,,Crown
HW-102303,Hitachi Cordless Drill 4L,مثاقب 4L,6359444852887,Drills & Drivers,PCS,13.994,17.631,'20,Hitachi Drills & Drivers - HIT-21710,HIT-21710,Hitachi
HW-102304,Gulf Star Paint Thinner 1kg,تنر 1kg,6488681355631,Thinners,PCS,7.631,11.328,50,Gulf Star Thinners - GUL-50880,GUL-50880,Gulf Star
HW-102305,HILTI EMULSION PAINT 10MM,دهان مائي 10mm,6266239792100,Emulsion Paint,PCS,3.297,KD 3.951,20,Hilti Emulsion Paint - HIL-23203,HIL-23203,Hilti
HW-102306,Hilti Laser Level 1/4 inch,ميزان ليزر 1/4 inch,6508580709916,Laser Levels,PCS,235.484,291.014,10,Hilti Laser Levels - HIL-65219,HIL-65219,Hilti
HW-102307,DEWALT SUPER GLUE 4L,لاصق سريع 4L,6237454277755,Super Glue,pc,13.167,18.844,15,,,DeWalt
HW-102308,Hilti Socket Wrench Set 8mm,مفاتيح ربط 8mm,6371199530233,Wrenches,PCS,14.782,18.651,25,Hilti Wrenches - HIL-53402,,Hilti
HW-102309,"Ridgid Claw Hammer Medium,",,6570473860822,Hammers,PCS,23.558,30.749,20,Ridgid Hammers - RID-16584,,Ridgid
HW-102310,Metabo Cordless Drill 1 inch  ,,6123006005558,Drills & Drivers,PCS,10.049,12.698,25,Metabo Drills & Drivers - MET-85299,,Metabo
HW-102311,Gulf Star Cold Chisel 900W,,6808445554022,Chisels,PCS,11.432,16.102,20,,GUL-60210,Gulf Star
HW-102312,Black+Decker Machine Screw Small,براغي آلات Small,6137649685875,Machine Screws,PCS,KWD 2.901,3.845,25,Black+Decker Machine Screws - BLA-6555,BLA-6555,Black+Decker
HW-102313,Al-Fanar Inverter Generator 3/4 inch,مولدات كهرباء 3/4 inch,6542738254029,Generators,PC,KD 0.554,0.749,5,Al-Fanar Generators - AL--5234,AL--5234,Al-Fanar
HW-102314,Tolsen Electric Planer XL,مسويات وروترات XL,6221165644229,Planers & Routers  ,PCS,17.362,24.846,5,,,Tolsen
HW-102315,Black+Decker Pipe Sealant 9L,شريط لحام وسدادات 9L,6782315528949,Sealants & Tape,pc,19.848,24.564,10,,,Black+Decker
HW-102316,Ingco Door Hinge 8mm,مفصلات أبواب 8mm,6591065722876,Door Hinges,PCS,2.601,3.855,20,,ING-36493,Ingco
HW-102317,bosch thermal insulation sheet small,عزل Small,6533319723825,Insulation,PCS,18.074,KD 25.270,15,,BOS-48619,Bosch
HW-102318,Metabo Steel Toe Safety Boots 24 Gauge,أحذية سلامة 24 Gauge,6336030318676,Safety Boots,PCS,2.219,2.796,'50,,,Metabo
HW-102319,DeWalt Jigsaw 20L  ,مناشير منحنية 20L,6785233124422,Jigsaws,PCS,KWD 6.264,8.085,10,DeWalt Jigsaws - DEW-96766,DEW-96766,DeWalt
HW-102320, Metabo Steel Toe Safety Boots 1 inch ,أحذية سلامة 1 inch,6361615588962,Safety Boots,PCS,8.779,12.883,20,Metabo Safety Boots - MET-32795,MET-32795,Metabo
HW-102321,  Hitachi Laser Level 9L,ميزان ليزر 9L,6621855167949,Laser Levels,PC,KD 9.007,12.551,5,Hitachi Laser Levels - HIT-99316,,Hitachi
HW-102322,Skil Safety Helmet 3/4 inch,,6662931783448,Helmets,PCS,1.408,2.108,50,Skil Helmets - SKI-2260,,Skil
HW-102323,DeWalt Phillips Screwdriver 5kg,مفكات 5kg,6586098102862,Screwdrivers,PCS,4.599,5.630,50,,DEW-6431,DeWalt
HW-102324,Tolsen Vernier Caliper 1Kg,فرجار قياس 1kg,6783249859664,Calipers,PCS,13.037,17.054,'25,Tolsen Calipers - TOL-53092,TOL-53092,Tolsen
HW-102325,Skil Paint Roller 9L,,6909577369830,Brushes & Rollers,Pieces,9.736,12.187,25,,SKI-24484,Skil
HW-102326,  Hitachi Impact Driver 22 Gauge,مثاقب 22 Gauge,6830998464743,Drills & Drivers,PCS,20.785,29.695,10,Hitachi Drills & Drivers - HIT-52621,HIT-52621,Hitachi
HW-102327,Metabo Work Gloves 18 Gauge,قفازات 18 Gauge,6608281360759,Gloves  ,PCS,24.803,31.196,25,,MET-28496,Metabo
HW-102328,Crown Silicone Sealant Tube 20L,سيليكون 20L,6134719618610,Silicone Sealant.,PCS,KD 10.854,13.913,25,,CRO-6298,Crown
HW-102329,Metabo Jigsaw 1200W,مناشير منحنية 1200W,6555793983614,Jigsaws,PCS,20.995,27.412,15,,MET-39144,Metabo
HW-102330,Hitachi Garden Shovel 1L,مجارف 1L,6621855167949,Shovels & Spades,pcs,KD 9.076,11.688,50,,HIT-40440,Hitachi
HW-102331,Ridgid Cutting Disc Medium,أقراص قطع Medium,6678755048128,Cutting Discs,PCS,13.065,16.382,25,,RID-18977,Ridgid
HW-102332,Hitachi Safety Goggles 1/4 inch,نظارات واقية 1/4 inch,6448665928392,Eye Protection.,PC,86.750,KWD 102.372,25,Hitachi Eye Protection - HIT-70370,,Hitachi
HW-102333,Black+Decker PU Foam Filler 20 Gauge,رغوة عازلة 20 Gauge,6433637719106,Foam Fillers,pc,3.148,4.426,5,Black+Decker Foam Fillers - BLA-2049,,Black+Decker
HW-102334,Gulf Star Flexible Wire 20L,,6270225218549,Cables & Wires,pcs,9.051,KD 13.809,50,Gulf Star Cables & Wires - GUL-20929,GUL-20929,Gulf Star
HW-102335,Al-Fanar PPR Pipe Medium,مواسير بي بي آر Medium,6740890823995,"PPR Pipes,",PCS,18.274,27.911,10,Al-Fanar PPR Pipes - AL--66638,AL--66638,Al-Fanar
HW-102336,Skil Long Nose Pliers 750W,زرادية 750W,6958902510878,Pliers,PCS,KWD 15.527,23.941,10,Skil Pliers - SKI-34931,SKI-34931,Skil
HW-102337,DeWalt Work Gloves 900W,قفازات 900W,6366996592797,Gloves,PCS,2.269,KWD 3.114,15,,DEW-87619,DeWalt
HW-102338,Tolsen Hacksaw Large,مناشير يدوية Large,6396501160957,Hand Saws,Pieces,5.299,7.690,20,,TOL-97155,Tolsen
HW-102339,Tolsen Sandpaper Sheet Small.,ورق صنفرة Small,6463428481027,Sandpaper,PCS,KWD 2.109,3.109,15,,TOL-77522,Tolsen
HW-102340,Black+Decker Sledge Hammer 12mm,,6834792617269,Hammers,pcs,10.761,14.327,5,,,Black+Decker
HW-102341,Truper Grinding Disc 22 Gauge,,6516253763332,Grinding Discs,PCS,KD 17.137,KD 24.002,5,Truper Grinding Discs - TRU-76348,TRU-76348,Truper
HW-102342,Sata PVC Pipe 20L,مواسير بي في سي 20L,6788562984800,PVC Pipes,pcs,23.278,32.597,'20,Sata PVC Pipes - SAT-59727,SAT-59727,Sata
HW-102343,Crown Paint Brush Small,فرش ورولات Small,6834645546015,Brushes & Rollers,Pieces,7.389,9.327,50,Crown Brushes & Rollers - CRO-33440,CRO-33440,Crown
HW-102344,Metabo Safety Helmet 1500W,خوذات 1500W,6472131432485,Helmets,pcs,23.733,33.951,25,,MET-44296,Metabo
HW-102345,Ingco Spray Paint Can 12mm,بخاخ دهان 12mm,6376930618324,Spray Paint,PC,1.090,1.536,50,,ING-67202,Ingco
HW-102346,Bosch Machine Screw 1kg,براغي آلات 1kg,6916637146804,Machine Screws,PCS,18.987,22.429,'25,Bosch Machine Screws - BOS-12836,BOS-12836,Bosch
HW-102347,Hilti Wall Switch 900W,,6848049324401,Switches & Sockets,PCS,24.923,32.186,25,,HIL-42933,Hilti
HW-102348,Metabo Cordless Drill 1200W,مثاقب 1200W,6371480643505,"Drills & Drivers,",PCS,15.443,19.460,15,Metabo Drills & Drivers - MET-75659,MET-75659,Metabo
HW-102349,Truper Phillips Screwdriver 50kg,مفكات 50kg,6800876791557,SCREWDRIVERS,PCS,8.053,9.680,25,,TRU-6570,Truper
HW-102350,Hilti Enamel Paint 10mm,دهان زيتي 10mm,6984044477969,  Enamel Paint,PCS,16.737,KWD 24.260,25,,,Hilti
HW-102351,Al-Fanar Thermal Insulation Sheet 9L,عزل 9L,6659257992635,Insulation,PCS,5.238,6.505,15,Al-Fanar Insulation - AL--77393,AL--77393,Al-Fanar
HW-102352,Bosch Power Socket 22 Gauge,مفاتيح وأفياش 22 Gauge,6179185120354,Switches & Sockets,PCS,4.782,5.986,50,,,Bosch
HW-102353, Crown Tool Kit 50kg Pieces ,طقم عدة 50kg,6115174636817,Tool Sets,PCS,18.083,22.235,25,,CRO-78572,Crown
HW-102354,Black+Decker Laser Level 12mm,ميزان ليزر 12mm,6148907744255,Laser Levels,PCS,22.921,34.729,15,Black+Decker Laser Levels - BLA-92924,,Black+Decker
HW-102355,Dewalt Sprinkler Head 8Mm,خراطيم ورشاشات 8mm,6648906403799,Hoses & Sprinklers,PCS,16.394,21.037,25,DeWalt Hoses & Sprinklers - DEW-96439,,DeWalt
HW-102356,Hilti Wheelbarrow 18L,عربات يدوية 18L,6742563396480,wheelbarrows,pcs,5.246,KWD 7.818,50,Hilti Wheelbarrows - HIL-41004,HIL-41004,Hilti
HW-102357,truper rubber mallet 1kg,مطارق 1kg,6342384926573,Hammers,PCS,21.093,26.445,15,,TRU-11421,Truper
HW-102358,Karcher Steel Chain Large,سلاسل Large,6565574092941,Chains,Pieces,14.928,KWD 18.564,15,Karcher Chains - KAR-55622,,Karcher
HW-102359,Al-Fanar Gate Valve 6mm,,6791837283726,Valves,PC,15.914,21.120,5,Al-Fanar Valves - AL--13872,AL--13872,Al-Fanar
HW-102360,Al-Fanar Silicone Sealant Tube 3/4 inch,سيليكون 3/4 inch,6401175438890,Silicone Sealant,PCS,18.468,23.080,50,Al-Fanar Silicone Sealant - AL--62871,AL--62871,Al-Fanar
HW-102361,Al-Fanar Plastic Water Tank Medium,خزانات مياه Medium,6922205263014,Water Tanks,PCS,14.469,18.247,5,,,Al-Fanar
HW-102362,Truper Cold Chisel 900W,إزميل 900W,6866422622486,Chisels.,PCS,24.460,KD 36.674,15,,,Truper
HW-102363,KARCHER SPIRIT LEVEL 1200W,ميزان مياه 1200W,6655213607050,Spirit Levels,PCS,16.441,19.592,5,Karcher Spirit Levels - KAR-29002,KAR-29002,Karcher
HW-102364, Stanley Electric Planer 1500W ,مسويات وروترات 1500W,6399626865952,Planers & Routers,PCS,6.870,8.723,25,Stanley Planers & Routers - STA-74546,STA-74546,Stanley
HW-102365,Ingco Cutting Disc 20 Gauge,أقراص قطع 20 Gauge,6382695643786,Cutting Discs,Pieces,24.353,32.315,10,,,Ingco
HW-102366,Crown Wire Brush Large,فرش سلك Large,6877892054032,Wire Brushes,pc,7.322,11.159,50,Crown Wire Brushes - CRO-82354,,Crown
HW-102367,Gulf Star Wall Plug 16 Gauge,مثبتات جدارية 16 Gauge,6943839619053,Anchors & Plugs,PCS,KD 6.993,8.770,5,Gulf Star Anchors & Plugs - GUL-55703,GUL-55703,Gulf Star
HW-102368,Ridgid ARC Welding Machine 1 inch,ماكينات لحام 1 inch,6122539510916,Welding Machines,Nos,24.224,36.920,15,Ridgid Welding Machines - RID-83569,,Ridgid
HW-102369,Bosch Sledge Hammer 20mm,مطارق 20mm,6452878185422,Hammers,PCS,5.676,KWD 6.915,5,Bosch Hammers - BOS-76964,BOS-76964,Bosch
HW-102370,Al-Fanar Garden Shovel 18 Gauge,مجارف 18 Gauge,6212085803294,Shovels & Spades,PCS,KWD 11.129,15.623,5,Al-Fanar Shovels & Spades - AL--79130,AL--79130,Al-Fanar
HW-102371,Truper Pop Rivet 2000W,,6191729855756,  Rivets,PCS,18.965,28.785,15,Truper Rivets - TRU-42079,TRU-42079,Truper
HW-102372,Karcher Wall Primer 4L,برايمر 4L,6104622441535,Primers,pcs,KD 17.570,26.552,25,,,Karcher
HW-102373,Al-Fanar Digging Spade Large,مجارف Large,6662091799649,Shovels & Spades,PCS,14.888,19.247,20,,AL--51498,Al-Fanar
HW-102374,Tolsen PPR Pipe 32mm,مواسير بي بي آر 32mm,6691487962997,PPR Pipes,PCS,0.217,0.316,25,,,Tolsen
HW-102375,Makita Jigsaw XL,مناشير منحنية XL,6242316576704,Jigsaws,Nos,20.024,23.643,50,Makita Jigsaws - MAK-42171,MAK-42171,Makita
HW-102376,DeWalt Super Glue 16 Gauge,لاصق سريع 16 Gauge,6131979635683,Super Glue,PCS,1.781,2.315,20,DeWalt Super Glue - DEW-20908,DEW-20908,DeWalt
HW-102377,Al-Fanar Vernier Caliper 24 Gauge,,6434351518123,Calipers,pcs,1.334,1.844,5,Al-Fanar Calipers - AL--36533,AL--36533,Al-Fanar
HW-102378,Tolsen Steel Chain Medium,سلاسل Medium,6215624101044,Chains,PCS,6.616,9.230,5,,,Tolsen
HW-102379,Bosch Door Handle 18L,مقابض أبواب 18L,6174462648768,Door Handles,PCS,1.167,1.562,10,,BOS-55105,Bosch
HW-102380,Truper Welding Gloves Small,ملحقات لحام Small,6255872295807,welding accessories,PCS,0.510,0.668,25,Truper Welding Accessories - TRU-32191,TRU-32191,Truper
HW-102381,Ridgid Step Stool 32mm,مقاعد درج 32mm,6718428906451,Step Stools,PCS,KD 7.874,KWD 12.002,5,Ridgid Step Stools - RID-88360,RID-88360,Ridgid
HW-102382,Total Portable Generator Large,مولدات كهرباء Large,6422325717345,  Generators,PCS,14.087,17.557,50,Total Generators - TOT-16409,,Total
HW-102383,"Ingco Gate Valve 16 Gauge,",صمامات 16 Gauge,6591647738524,Valves,PCS,14.266,22.038,15,Ingco Valves - ING-78615,ING-78615,Ingco
HW-102384,"Gulf Star Welding Mask 25kg,",ملحقات لحام 25kg,6723416699298,Welding Accessories,PCS,22.682,34.692,50,Gulf Star Welding Accessories - GUL-16789,GUL-16789,Gulf Star
HW-102385,Gulf Star Locking Pliers 1200W,زرادية 1200W,6141758404461,Pliers,PCS,1.650,KD 2.515,50,Gulf Star Pliers - GUL-39547,GUL-39547,Gulf Star
HW-102386,Truper Silicone Sealant Tube 1/2 inch,سيليكون 1/2 inch,6831663516577,Silicone Sealant,PCS,0.444,0.577,10,Truper Silicone Sealant - TRU-56928,TRU-56928,Truper
HW-102387,Ridgid Claw Hammer 16mm,مطارق 16mm,6224877639740,Hammers,PCS,4.357,KWD 6.297,10,Ridgid Hammers - RID-9346,RID-9346,Ridgid
HW-102388,Ridgid Electrical Cable 18 Gauge,كابلات وأسلاك 18 Gauge,6623663995099,Cables & Wires,PCS,3.516,4.973,10,Ridgid Cables & Wires - RID-99898,RID-99898,Ridgid
HW-102389,"Stanley ARC Welding Machine 5kg,",,6695966963706,Welding Machines,PC,13.813,17.058,20,Stanley Welding Machines - STA-53747,STA-53747,Stanley
HW-102390,"Black+Decker Wood Screw 2000W  ,",,6744402907020,Wood Screws,Pieces,7.031,10.186,25,,,Black+Decker
HW-102391,Truper Drawer Slide Large,تجهيزات خزائن Large,6813832251792,cabinet fittings,Pieces,3.768,4.704,50,Truper Cabinet Fittings - TRU-90733,TRU-90733,Truper
HW-102392,Yato Portable Generator 1200W,مولدات كهرباء 1200W,6605803579748,Generators,pcs,10.935,16.444,10,Yato Generators - YAT-89581,YAT-89581,Yato
HW-102393,Yato Dust Mask Respirator 25mm,,6763784721114,Respirators,PCS,24.824,31.664,20,,YAT-26356,Yato
HW-102394,Crown Thermal Insulation Sheet 3/8 inch,عزل 3/8 inch,6496414825690,Insulation,Pieces,3.464,4.775,50,Crown Insulation - CRO-30971,CRO-30971,Crown
HW-102395,Tolsen PPR Pipe 3/4 inch,مواسير بي بي آر 3/4 inch,6223790211215,"PPR Pipes,",PC,19.098,24.308,50,Tolsen PPR Pipes - TOL-53826,TOL-53826,Tolsen
HW-102396,  Crown Vernier Caliper 6mm,فرجار قياس 6mm,6789598094590, Calipers ,PCS,11.624,17.049,10,Crown Calipers - CRO-19058,CRO-19058,Crown
HW-102397,Al-Fanar Thermal Insulation Sheet Large,,6705049913694,Insulation,PCS,15.874,24.544,25,Al-Fanar Insulation - AL--84703,AL--84703,Al-Fanar
HW-102398,Crown Copper Elbow 32mm,وصلات نحاس 32mm,6216228856028,Copper Fittings,pc,5.926,7.457,5,Crown Copper Fittings - CRO-48649,CRO-48649,Crown
HW-102399,Ingco Scaffolding Frame 10Mm,سقالات 10mm,6209495016952,Scaffolding,pc,19.670,25.581,25,Ingco Scaffolding - ING-20309,,Ingco
HW-102400,"DeWalt Combination Wrench 32mm,",مفاتيح ربط 32mm,6508475777858,Wrenches,PC,KWD 22.475,31.855,5,,DEW-28293,DeWalt
HW-102401,Stanley Step Stool 8mm,مقاعد درج 8mm,6188962955978,Step Stools,PCS,142.400,213.018,'15,,STA-11452,Stanley
